GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),TIMEPERIOD (CODE),TIMEPERIOD (DISPLAY),TIMEPERIOD (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,13.5 [9.4-18.1],13.50000,9.40000,18.10000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,13.3 [9.3-17.8],13.30000,9.30000,17.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,AFR,Africa,,NGA,2010,2010,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,10.9 [7.6-14.9],10.90000,7.60000,14.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,10.7 [7.4-14.8],10.70000,7.40000,14.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,10.6 [7.2-14.7],10.60000,7.20000,14.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,10.4 [6.9-14.6],10.40000,6.90000,14.60000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1977,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,18.7 [11.0-27.0],18.70000,11.00000,27.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1978,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,18.5 [11.2-26.5],18.50000,11.20000,26.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,18.3 [11.4-26.0],18.30000,11.40000,26.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1980,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,18.1 [11.5-25.5],18.10000,11.50000,25.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1993,1993,,AFR,Africa,,NGA,1993,1993,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,15.8 [11.1-21.0],15.80000,11.10000,21.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1994,1994,,AFR,Africa,,NGA,1994,1994,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,15.6 [11.1-20.7],15.60000,11.10000,20.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1995,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,15.5 [10.9-20.5],15.50000,10.90000,20.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,15.3 [10.8-20.2],15.30000,10.80000,20.20000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,15.1 [10.8-20.0],15.10000,10.80000,20.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,AFR,Africa,,NGA,2010,2010,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,12.5 [8.8-16.9],12.50000,8.80000,16.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,12.3 [8.5-16.8],12.30000,8.50000,16.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,12.0 [8.3-16.6],12.00000,8.30000,16.60000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,11.8 [8.0-16.5],11.80000,8.00000,16.50000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.7 [19.9-21.4],20.70000,19.90000,21.40000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.8 [20.1-21.4],20.80000,20.10000,21.40000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.9 [20.3-21.5],20.90000,20.30000,21.50000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,21.0 [20.4-21.5],21.00000,20.40000,21.50000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.2 [21.9-22.6],22.20000,21.90000,22.60000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.3 [21.9-22.6],22.30000,21.90000,22.60000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.4 [22.0-22.7],22.40000,22.00000,22.70000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.5 [22.1-22.8],22.50000,22.10000,22.80000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,23.2 [22.6-23.9],23.20000,22.60000,23.90000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.2 [20.1-22.3],21.20000,20.10000,22.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.3 [20.3-22.3],21.30000,20.30000,22.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.4 [20.5-22.3],21.40000,20.50000,22.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.5 [20.7-22.3],21.50000,20.70000,22.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.7 [22.3-23.2],22.70000,22.30000,23.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.8 [22.4-23.2],22.80000,22.40000,23.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.9 [22.5-23.3],22.90000,22.50000,23.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,23.0 [22.6-23.4],23.00000,22.60000,23.40000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,23.9 [23.1-24.7],23.90000,23.10000,24.70000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.2 [19.2-21.1],20.20000,19.20000,21.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.3 [19.4-21.2],20.30000,19.40000,21.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.4 [19.6-21.2],20.40000,19.60000,21.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.5 [19.7-21.2],20.50000,19.70000,21.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.7 [21.1-22.2],21.70000,21.10000,22.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.8 [21.2-22.3],21.80000,21.20000,22.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.8 [21.3-22.4],21.80000,21.30000,22.40000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.9 [21.4-22.4],21.90000,21.40000,22.40000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,22.5 [21.5-23.6],22.50000,21.50000,23.60000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.6 [19.9-21.3],20.60000,19.90000,21.30000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.7 [20.1-21.4],20.70000,20.10000,21.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.8 [20.2-21.4],20.80000,20.20000,21.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,20.9 [20.4-21.4],20.90000,20.40000,21.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.0 [21.7-22.4],22.00000,21.70000,22.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.1 [21.8-22.4],22.10000,21.80000,22.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.2 [21.9-22.5],22.20000,21.90000,22.50000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,22.3 [21.9-22.6],22.30000,21.90000,22.60000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,23.0 [22.4-23.6],23.00000,22.40000,23.60000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.2 [20.1-22.2],21.20000,20.10000,22.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.3 [20.3-22.2],21.30000,20.30000,22.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.3 [20.5-22.2],21.30000,20.50000,22.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,21.4 [20.7-22.3],21.40000,20.70000,22.30000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.6 [22.2-23.0],22.60000,22.20000,23.00000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.7 [22.3-23.1],22.70000,22.30000,23.10000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.7 [22.4-23.1],22.70000,22.40000,23.10000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,22.8 [22.4-23.2],22.80000,22.40000,23.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,23.7 [23.0-24.4],23.70000,23.00000,24.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.1 [19.1-21.0],20.10000,19.10000,21.00000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.2 [19.3-21.1],20.20000,19.30000,21.10000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.3 [19.5-21.1],20.30000,19.50000,21.10000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,20.4 [19.7-21.1],20.40000,19.70000,21.10000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.5 [21.0-22.0],21.50000,21.00000,22.00000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.6 [21.1-22.1],21.60000,21.10000,22.10000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.7 [21.1-22.2],21.70000,21.10000,22.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,21.7 [21.2-22.2],21.70000,21.20000,22.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,22.4 [21.4-23.4],22.40000,21.40000,23.40000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,7.2 [3.9-11.7],7.20000,3.90000,11.70000,,,
